Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),Total Dust (g),Total Dust OPENAP (g),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_05_26_2142_3C656F__A333_D-AIKO,Trent 772,189000.94,179393.39,39220.94,29613.390474588377,5.223352807225152,3.6642269507729255,12.0,2000.0,17520.0,0,1732.0,0.0,108.0
2022_05_26_2212_3C64F4__A343_D-AIGT,CFM56-5C3,237203.69,166104.46,80203.69,9104.46435530845,0.41845948848784625,0.12194887958963015,88.0,1924.0,21884.0,0,1916.0,0.0,136.0
2022_05_27_0903_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,173875.74,122356.76,16875.739281195078,0.11535997199985232,0.014639290900443209,60.0,1996.0,35044.0,0,1616.0,0.0,164.0
2022_05_27_0908_3C6565__A333_D-AIKE,Trent 772,206369.37,196062.04,56589.37,46282.04429664656,0.07047916140686818,0.060193202462984076,36.0,2080.0,27804.0,0,2328.0,0.0,176.0
2022_05_27_1246_3C656F__A333_D-AIKO,Trent 772,180779.53,172506.76,30999.53,22726.76030888214,0.2587150545976588,0.206133770826635,36.0,1660.0,13360.0,0,1776.0,0.0,72.0
2022_05_27_2017_3C6565__A333_D-AIKE,Trent 772,196756.99,187227.27,46976.99,37447.27089609146,0.210091385630103,0.15384674676706403,24.0,1816.0,22928.0,0,1624.0,0.0,140.0
2022_05_27_2207_3C64F4__A343_D-AIGT,CFM56-5C3,260218.12,170249.55,103218.12,13249.553884811825,0.07207909564769543,0.01283040137521604,32.0,2048.0,28992.0,0,1676.0,0.0,408.0
2022_05_27_2234_3C656F__A333_D-AIKO,Trent 772,182622.56,174299.45,32842.56,24519.445794597035,1.783112138133262,1.270160109893829,0.0,1748.0,14252.0,0,2104.0,0.0,108.0
2022_05_28_0724_39644E__A332_F-GZCO,Trent 772,170382.34,163188.6,26182.34,18988.60366921764,1.4983355505791893,1.4731915464825713,32.0,1604.0,10592.0,0,1608.0,0.0,92.0
2022_05_28_0919_3C6565__A333_D-AIKE,Trent 772,206928.39,196099.12,57148.39,46319.11937553734,0.024589577793129015,0.0210693942199283,44.0,2160.0,28112.0,0,1620.0,0.0,164.0
2022_05_28_1025_3C656F__A333_D-AIKO,Trent 772,212144.26,202522.06,62364.26,52742.06430533445,0.0613604842432996,0.05792272027055496,28.0,2040.0,31744.0,0,1836.0,0.0,156.0
